ano_comp;uf;adm_des;ibge_subsetor;saldo_mov
2015;41;1;21;163239
2015;51;2;4;-2213
2015;28;1;8;251
2015;21;1;1;417
2015;50;2;1;-742
2015;32;2;6;-1057
2015;51;1;25;80279
2015;11;2;9;-926
2015;43;2;7;-24262
2015;25;2;2;-2439
2015;33;2;1;-3868
2015;13;2;21;-22873
2015;53;1;14;998
2015;21;2;24;-538
2015;50;1;24;77
2015;16;1;22;572
2015;22;2;21;-14107
2015;42;1;25;39869
2015;33;1;24;3207
2015;43;2;8;-10419
2015;53;2;10;-866
2015;28;1;7;813
2015;42;2;4;-27299
2015;29;2;9;-2804
2015;35;2;6;-60851
2015;23;1;3;5799
2015;29;1;17;25551
2015;12;2;16;-8235
2015;27;1;6;17
2015;16;1;1;247
2015;52;2;6;-2414
2015;28;2;11;-2635
2015;43;1;5;5035
2015;23;2;10;-4607
2015;24;1;20;3762
2015;41;1;17;50477
2015;15;1;9;887
2015;23;1;14;3067
2015;42;2;16;-213857
2015;17;1;24;47
2015;32;2;23;-8429
2015;11;1;21;14056
2015;12;1;25;2183
2015;35;1;19;973142
2015;53;1;3;852
2015;15;2;17;-14438
2015;41;2;9;-10531
2015;52;1;19;65166
2015;12;2;4;-6
2015;27;2;19;-11734
2015;43;1;13;70573
2015;24;2;23;-5864
2015;26;1;8;2164
2015;41;1;10;20855
2015;23;2;17;-17408
2015;29;2;3;-6101
2015;41;2;14;-4031
2015;12;2;22;-938
2015;13;2;15;-16897
2015;12;2;1;-21
2015;32;1;20;17894
2015;28;2;12;-1505
2015;14;1;19;952
2015;25;2;13;-8997
2015;22;2;15;-31288
2015;16;1;16;8131
2015;23;1;9;1988
2015;26;2;5;-1431
2015;15;2;10;-1372
2015;15;1;14;1522
2015;28;2;18;-583
2015;31;1;24;6744
2015;28;2;2;-1954
2015;42;2;1;-2462
2015;11;1;15;14901
2015;53;2;17;-10182
2015;51;1;24;148
2015;15;1;3;2496
2015;25;1;8;776
2015;41;2;3;-22446
2015;14;2;6;-3
2015;29;2;14;-4345
2015;16;1;4;16
2015;25;2;5;-56
2015;29;1;10;8095
2015;26;2;13;-50656
2015;16;2;25;-320
2015;42;2;22;-19652
2015;53;1;9;1037
2015;12;2;3;-82
2015;42;1;10;22041
2015;17;1;21;7294
2015;53;2;25;-3668
2015;14;2;8;-85
2015;16;1;9;26
2015;42;2;14;-4560
2015;24;2;7;-656
2015;23;1;16;92786
2015;53;1;4;380
2015;29;2;22;-20089
2015;24;1;11;5038
2015;26;2;19;-93058
2015;29;2;1;-2647
2015;25;1;6;22
2015;32;1;2;8423
2015;14;1;5;12
2015;11;1;24;503
2015;16;2;17;-2251
2015;51;1;15;50151
2015;15;1;22;8256
2015;32;1;18;918
2015;41;2;1;-1873
2015;23;2;25;-14854
2015;31;1;15;256377
2015;21;2;21;-21482
2015;13;2;24;-115
2015;50;1;21;34509
2015;22;2;24;-41
2015;23;1;4;3246
2015;28;2;20;-3634
2015;32;1;12;532
2015;53;1;16;68813
2015;33;1;21;298996
2015;42;2;3;-23399
2015;12;1;10;230
2015;26;1;6;6306
2015;12;2;14;-128
2015;41;2;22;-33388
2015;15;1;1;3517
2015;14;1;13;350
2015;25;2;19;-18633
2015;23;1;1;926
2015;41;1;25;52848
2015;12;2;9;-102
2015;41;2;4;-27840
2015;51;1;21;41453
2015;16;1;3;37
2015;28;1;23;3595
2015;12;1;17;1177
2015;17;1;15;11700
2015;24;1;18;555
2015;52;1;13;45321
2015;15;1;4;1899
2015;27;2;13;-36261
2015;43;1;19;122138
2015;23;1;22;11313
2015;29;2;16;-135094
2015;24;1;12;73
2015;35;1;13;187163
2015;15;2;25;-30886
2015;42;1;17;36700
2015;32;1;11;5520
2015;35;2;8;-48760
2015;53;1;1;49
2015;41;2;16;-299495
2015;52;2;8;-5400
2015;27;1;8;232
2015;24;1;2;2384
2015;29;1;25;67992
2015;15;1;16;71734
2015;43;2;6;-18269
2015;52;1;5;1964
2015;32;2;7;-5049
2015;27;2;5;-33
2015;31;1;21;242271
2015;21;2;15;-46380
2015;29;2;4;-4454
2015;16;1;14;92
2015;42;2;9;-10271
2015;50;1;15;22322
2015;53;1;22;21830
2015;35;1;5;22446
2015;16;2;10;-20
2015;33;1;15;171751
2016;15;2;11;-795
2016;43;1;21;139599
2016;22;1;8;199
2016;31;2;6;-13776
2016;23;2;2;-6463
2016;13;1;8;1176
2016;11;1;13;7650
2016;42;2;23;-19871
2016;41;2;7;-27576
2016;32;2;16;-69228
2016;53;2;12;-22
2016;15;1;7;5466
2016;16;2;20;-829
2016;26;2;15;-50959
2016;51;1;19;22192
2016;22;2;5;-59
2016;41;1;11;31020
2016;13;2;5;-9738
2016;53;2;18;-2708
2016;31;1;19;188030
2016;53;2;2;-875
2016;28;2;17;-3008
2016;11;1;5;53
2016;24;2;1;-1601
2016;14;1;24;21
2016;29;1;11;5176
2016;24;2;22;-3102
2016;11;2;8;-350
2016;32;2;4;-13384
2016;23;2;12;-13875
2016;23;2;18;-1460
2016;29;2;7;-2904
2016;25;2;15;-21105
2016;12;2;23;-662
2016;22;2;13;-3368
2016;28;1;9;200
2016;32;1;25;24780
2016;51;2;6;-222
2016;13;2;13;-5133
2016;27;2;24;-40
2016;28;1;14;606
2016;32;2;22;-11148
2016;15;2;18;-750
2016;52;1;24;330
2016;28;2;10;-3074
2016;26;2;21;-57428
2016;24;2;4;-735
2016;35;1;24;29711
2016;53;1;7;547
2016;15;2;12;-56
2016;24;1;25;10527
2016;29;1;2;4327
2016;43;1;15;73957
2016;17;1;19;5444
2016;41;1;12;1323
2016;50;2;6;-126
2016;12;1;20;380
2016;32;2;1;-2985
2016;41;1;18;5076
2016;21;1;6;171
2016;33;2;6;-14923
2016;53;2;11;-467
2016;29;1;12;9461
2016;24;2;16;-32985
2016;41;1;2;10291
2016;42;1;20;40617
2016;25;2;21;-17473
2016;23;1;7;2053
2016;29;1;18;1510
2016;17;2;6;-53
2016;16;1;23;907
2016;28;1;3;415
2016;33;1;19;188257
2016;23;2;11;-19177
2016;50;1;19;19736
2016;15;2;2;-4193
2016;21;2;19;-16164
2016;14;1;21;3532
2016;17;2;8;-131
2016;32;2;3;-5469
2016;53;1;23;11802
2016;33;1;13;35525
2016;12;1;2;198
2016;50;1;13;15747
2016;21;2;13;-4417
2016;42;1;12;3804
2016;42;1;18;3411
2016;17;1;5;37
2016;29;1;20;21928
2016;42;1;2;11350
2016;16;2;11;-36
2016;28;1;1;186
2016;12;1;12;13
2016;33;2;8;-7267
2016;43;1;24;2481
2016;12;1;18;43
2016;24;1;17;5329
2016;41;1;20;54517
2016;23;1;23;12928
2016;50;2;8;-1403
2016;21;1;8;446
2016;33;1;5;1374
2016;24;2;9;-279
2016;15;2;20;-11912
2016;16;1;7;169
2016;35;1;15;366497
2016;50;1;5;281
2016;21;2;5;-130
2016;27;2;15;-16958
2016;32;1;10;2210
2016;17;1;13;3020
2016;52;1;15;54975
2016;28;1;22;3596
2016;32;2;14;-1355
2016;28;2;25;-4922
2016;32;2;9;-1607
2016;25;2;24;-53
2016;11;2;6;-395
2016;23;2;20;-12925
2016;28;1;4;494
2016;31;1;13;67486
2016;51;2;8;-1186
2016;24;1;10;2559
2016;41;2;23;-30524
2016;42;2;7;-27070
2016;24;2;14;-597
2016;51;1;5;337
2016;15;1;23;6349
2016;14;1;15;2009
2016;22;2;19;-14463
2016;13;2;19;-13841
2016;32;1;17;10992
2016;16;2;2;-182
2016;42;1;11;72532
2016;11;1;19;5637
2016;35;1;21;703486
2016;16;2;18;-78
2016;27;2;21;-13820
2016;31;1;5;7150
2016;12;1;11;38
2016;28;1;16;15669
2016;52;1;21;77838
2016;26;2;24;-221
2016;53;2;20;-9471
2016;31;2;8;-8809
2016;51;1;13;19410
2016;13;1;6;1685
2016;22;1;6;31
2016;24;2;3;-667
2016;12;2;7;-267
2016;29;2;23;-14753
2016;21;2;18;-518
2016;14;2;3;-64
2016;50;1;18;568
2016;41;2;6;-7754
2016;33;1;18;3950
2016;12;2;8;-48
2016;32;1;21;39430
2016;33;1;12;206
2016;31;2;7;-16161
2016;26;1;22;15132
2016;50;1;12;750
2016;42;1;13;49907
2016;21;2;12;-1
2016;11;2;23;-3254
2016;29;1;19;76880
2016;17;1;2;685
2016;26;1;1;356
2016;15;1;6;335
2016;43;2;16;-237632
2016;31;1;11;32984
2016;12;1;5;6
2016;25;1;22;4012
2016;27;1;9;104
2016;52;2;9;-2973
2016;17;1;12;1
2016;51;1;11;2282
2016;41;1;19;128541
2016;35;2;9;-36515
2016;17;1;18;137
2016;24;1;15;17466
2016;42;1;5;6667
2016;35;1;17;165473
2016;51;2;7;-6762
2016;14;1;10;60
2016;14;2;14;-268
2016;43;1;25;63308
2016;29;2;6;-1882
2016;42;2;8;-8720
2016;13;1;23;3486
2016;25;1;1;167
2016;27;2;17;-3636
2016;33;1;2;4638
2016;15;2;19;-20985
2016;21;2;2;-2631
2016;43;2;4;-22846
2016;12;1;13;1073
2016;22;1;23;2782
2016;50;1;2;1546
2016;52;1;17;19783
2016;50;1;11;2831
2016;21;2;11;-349
2016;33;1;11;15361
2016;53;1;6;56
2016;23;2;19;-65698
2016;16;1;8;37
2016;43;2;22;-33281
2016;14;2;9;-22
2016;14;1;17;1179
2016;43;2;1;-2158
2016;31;1;12;21609
2016;16;2;5;-4
2016;35;1;10;88337
2016;33;2;7;-3782
2016;21;1;7;401
2016;35;2;14;-21053
2016;25;1;4;299
2016;50;2;7;-977
2016;27;2;10;-1687
2016;32;1;15;28828
2016;13;2;20;-7887
2016;51;1;2;3383
2016;52;2;14;-1918
2016;22;2;20;-2142
2016;52;1;10;20861
2016;28;2;24;-217
2016;26;1;16;68981
2016;31;1;18;5655
2016;25;2;25;-6266
2016;27;1;14;826
2016;53;2;19;-48744
2016;23;1;6;848
2016;31;1;2;16055
2016;35;2;3;-75846
2016;51;1;18;1162
2016;51;1;12;9
2016;17;1;11;119
2016;27;1;3;590
2016;11;1;20;5345
2016;52;2;3;-5121
2016;16;2;13;-515
2016;25;1;16;24964
2016;26;2;25;-32537
2016;26;1;4;1638
2016;24;1;21;20143
2016;17;2;7;-161
2016;43;2;3;-21532
2016;53;2;13;-7022
2016;23;2;5;-743
2016;26;1;9;1056
2016;50;2;23;-6419
2016;22;2;2;-1633
2016;11;1;12;6
2016;21;1;23;4556
2016;13;2;2;-583
2016;26;2;17;-19129
2016;33;2;23;-43703
2016;23;1;8;2332
2016;51;1;20;16049
2016;16;2;19;-1968
2016;14;2;16;-8461
2016;11;1;18;551
2016;11;1;2;1216
2016;32;1;24;255
2016;22;2;12;-34
2016;25;1;9;587
2016;27;1;22;2728
2016;28;2;15;-15849
2016;13;2;12;-2
2016;52;2;22;-13165
2016;53;2;5;-110
2016;13;2;18;-580
2016;35;2;22;-146710
2016;22;2;18;-579
2016;31;1;20;67577
2016;23;2;13;-16713
2016;43;1;10;16658
2016;53;1;8;754
2016;35;2;1;-3735
2016;14;1;25;680
2016;43;2;14;-5652
2016;25;2;17;-6419
2016;27;1;1;132
2016;17;2;23;-2360
2016;16;1;6;45
2016;52;2;1;-2582
2016;14;2;4;-16
2016;29;2;8;-2285
2016;42;2;6;-7867
2016;26;1;3;2638
2016;11;2;7;-3665
2016;14;2;22;-429
2016;43;2;9;-25613
2016;31;2;23;-41934
2016;41;1;13;72597
2016;52;2;4;-4160
2016;24;1;24;104
2016;14;2;1;-50
2016;43;1;17;40456
2016;15;2;13;-13761
2016;27;1;4;325
2016;12;1;19;3590
2016;35;1;25;196314
2016;52;1;25;63380
2016;29;1;5;754
2016;17;1;20;2209
2016;25;2;10;-3428
2016;25;1;14;724
2016;27;2;25;-4935
2016;11;1;11;576
2016;35;2;4;-78203
2016;42;1;19;85917
2016;25;1;3;894
2016;13;2;11;-650
2016;15;1;8;582
2016;22;2;11;-1014
2016;41;1;5;5809
2016;26;1;14;3853
2016;21;2;20;-6078
2016;27;1;16;18312
2016;50;1;20;10375
2016;12;2;6;-6
2016;15;2;5;-185
2016;28;2;21;-13846
2016;51;2;23;-6620
2016;52;2;16;-112905
2016;33;1;20;73873
2016;26;2;10;-7520
2016;41;2;8;-9892
2016;22;1;7;283
2016;29;1;13;16103
2016;35;2;16;-899703
2016;13;1;7;882
2016;31;1;3;26566
2016;35;2;2;-33812
2016;26;2;23;-10923
2016;27;1;2;642
2016;33;2;17;-47937
2016;24;1;8;423
2016;51;2;10;-4193
2016;11;1;22;2782
2016;14;1;7;360
2016;50;2;17;-6232
2016;52;2;2;-6351
2016;51;1;14;1553
2016;21;1;17;7690
2016;11;1;1;497
2016;24;2;5;-52
2016;33;1;9;4404
2016;21;2;9;-564
2016;42;2;15;-72102
2016;50;1;9;1862
2016;29;2;24;-4501
2016;14;2;11;-36
2016;22;2;1;-214
2016;13;2;1;-208
2016;25;2;23;-4250
2016;12;2;15;-3061
2016;17;2;17;-3116
2016;41;2;24;-3860
2016;43;2;20;-49745
2016;24;2;13;-5532
2016;35;2;12;-27877
2016;52;2;18;-1865
2016;31;2;10;-23469
2016;31;1;14;4171
2016;27;1;18;219
2016;15;1;24;54
2016;16;1;21;2214
2016;22;2;22;-2761
2016;27;1;12;16
2016;51;1;3;2604
2016;17;1;9;453
2016;52;2;12;-540
2016;13;2;22;-3108
2016;35;2;18;-35858
2016;13;1;25;2099
2016;17;1;14;210
2016;32;2;13;-11200
2016;22;1;25;6128
2016;42;2;21;-135900
2016;17;2;10;-518
2016;25;1;20;2845
2016;13;2;4;-4345
2016;31;1;9;7993
2016;22;2;4;-57
2016;23;1;24;436
2016;43;1;23;25072
2016;31;2;17;-55630
2016;28;1;19;10315
2016;11;1;16;31130
2016;33;1;3;9917
2016;21;2;3;-1546
2016;14;2;18;-39
2016;50;1;3;1784
2016;27;2;7;-313
2016;14;2;2;-195
2016;32;2;5;-920
2016;52;1;7;3200
2016;22;2;16;-20394
2016;50;1;14;1754
2016;51;2;17;-15919
2016;16;1;15;1856
2016;26;1;20;13642
2016;35;1;7;23008
2016;53;1;24;508
2016;21;2;14;-1035
2016;33;2;10;-16231
2016;21;1;10;1664
2016;33;1;14;5111
2016;13;2;16;-31393
2016;50;2;10;-4958
2016;28;2;6;-126
2016;51;1;9;1418
2016;52;2;11;-11839
2016;11;2;25;-7728
2016;12;2;21;-3118
2016;17;1;3;157
2016;27;1;11;171
2016;32;1;8;1151
2016;11;1;4;187
2016;35;2;11;-89749
2016;41;2;21;-145395
2016;28;2;8;-343
2016;51;1;4;2022
2016;11;1;9;708
2016;43;1;7;15854
2016;25;1;2;1345
2016;33;1;1;1593
2016;21;2;1;-526
2016;32;1;6;457
2016;51;2;25;-73470
2016;50;1;1;471
2016;33;1;22;58906
2016;11;2;17;-5682
2016;53;1;15;22327
2016;16;1;24;2
2016;50;1;22;7307
2016;26;1;12;299
2016;21;2;22;-4545
2016;26;1;18;1030
2016;31;1;16;322262
2016;15;1;21;29319
2016;28;1;5;1003
2016;43;2;11;-12300
2016;22;1;17;4052
2016;51;1;16;78878
2016;52;1;23;14951
2016;17;1;1;322
2016;13;1;17;6382
2016;26;1;2;4572
2016;27;2;23;-2966
2016;32;2;19;-36059
2016;35;1;23;120517
2016;14;2;20;-460
2016;29;2;21;-86280
2016;23;1;15;54724
2016;25;1;18;411
2016;31;2;25;-199478
2016;22;2;9;-209
2016;25;1;12;3636
2016;13;2;9;-1325
2016;17;1;22;1387
2016;31;1;4;16933
2016;28;1;13;6342
2016;11;1;3;667
2016;22;1;10;1288
2016;52;2;20;-25107
2016;17;2;25;-9364
2016;33;1;16;306227
2016;13;2;14;-1007
2016;53;1;21;54818
2016;13;1;10;2660
2016;21;2;16;-35415
2016;27;1;20;3328
2016;22;2;14;-3448
2016;50;1;16;48665
2016;31;1;22;45301
2016;17;1;4;149
2016;14;1;23;836
2016;15;1;15;43335
2016;26;2;7;-1685
2016;35;2;20;-211894
2016;43;2;12;-42054
2016;31;1;1;8664
2016;41;2;15;-110374
2016;24;2;19;-23370
2016;26;1;11;5885
2016;12;2;24;-15
2016;43;2;18;-4555
2016;43;2;2;-8837
2016;21;2;4;-514
2016;29;2;15;-92539
2016;50;1;4;1528
2016;25;2;7;-667
2016;23;1;21;55209
2016;33;1;4;8020
2016;21;1;25;12140
2016;51;1;1;1080
2016;50;2;25;-33662
2016;42;2;24;-8444
2016;17;1;16;14496
2016;33;2;25;-10102
2016;11;2;10;-328
2016;22;2;3;-534
2016;51;1;22;7710
2016;25;1;11;2641
2016;13;2;3;-2429
2016;11;1;14;741
2016;24;1;6;51
2016;29;2;10;-8110
2016;25;1;5;61
2016;41;1;3;15767
2016;16;2;4;-2
2016;29;1;14;2364
2016;53;2;9;-737
2016;26;1;13;32741
2016;16;1;25;347
2016;42;1;22;18276
2016;11;2;15;-15483
2016;53;1;17;7748
2016;51;2;24;-187
2016;42;1;1;1601
2016;28;1;2;1051
2016;25;2;8;-926
2016;15;2;3;-2280
2016;22;1;15;17171
2016;14;2;19;-961
2016;25;1;13;7138
2016;16;2;16;-7598
2016;32;2;20;-16719
2016;12;1;1;3
2016;13;1;15;12851
2016;28;1;12;427
2016;28;1;18;163
2016;15;2;14;-1766
2016;31;2;24;-6740
2016;23;2;9;-2317
2016;26;1;5;844
2016;15;1;10;1431
2016;29;1;3;4365
2016;41;1;14;3517
2016;26;2;8;-2143
2016;41;2;10;-19935
2016;24;1;23;4701
2016;23;1;17;13284
2016;12;1;22;584
2016;12;2;25;-2365
2016;35;2;19;-864652
2016;11;2;21;-11810
2016;53;2;3;-946
2016;32;1;23;6933
2016;12;1;4;11
2016;27;1;19;10844
2016;43;2;13;-59269
2016;41;1;9;7982
2016;15;1;17;12919
2016;52;2;19;-62650
2016;23;2;14;-4388
2016;23;1;10;3060
2016;15;2;9;-1036
2016;24;2;20;-4031
2016;41;2;17;-46112
2016;42;1;16;178841
2016;17;2;24;-29
2016;29;2;17;-21076
2016;23;2;3;-4195
2016;35;1;6;27437
2016;28;1;11;1197
2016;43;2;5;-5601
2016;16;2;1;-203
2016;52;1;6;605
2016;12;1;16;6437
2016;27;2;6;-44
2016;16;2;22;-462
2016;22;1;21;11570
2016;42;2;25;-34303
2016;53;1;10;679
2016;33;2;24;-4480
2016;43;1;8;6796
2016;21;1;24;559
2016;13;1;21;14991
2016;53;2;14;-982
2016;50;2;24;-67
2016;29;1;9;2745
2016;42;1;4;16395
2016;28;2;7;-855
2016;32;1;7;2983
2016;27;1;5;54
2016;31;2;21;-222472
2016;29;2;25;-61712
2016;52;2;5;-1742
2016;15;2;16;-65880
2016;43;1;6;7903
2016;35;2;5;-29422
2016;53;2;22;-13101
2016;33;2;15;-176270
2016;16;1;10;4
2016;16;2;14;-176
2016;42;1;9;7940
2016;21;1;15;24270
2016;29;1;4;3162
2016;50;2;15;-21483
2016;35;1;8;30140
2016;53;2;1;-34
2016;32;2;11;-4831
2016;42;2;17;-31929
2016;24;2;2;-2521
2016;27;2;8;-174
2016;41;1;16;242840
2016;52;1;8;3681
2016;27;1;13;29712
2016;43;2;19;-106351
2016;15;2;4;-1307
2016;52;2;13;-39165
2016;12;2;17;-1056
2016;17;2;15;-11481
2016;24;2;18;-586
2016;24;2;12;-50
2016;35;2;13;-171373
2016;29;1;16;106947
2016;15;1;25;24390
2016;23;2;22;-9006
2016;41;2;25;-48693
2016;23;2;1;-1013
2016;41;1;4;19361
2016;16;2;3;-19
2016;28;2;23;-3156
2016;51;2;21;-37639
2016;12;1;9;57
2016;26;2;6;-4085
2016;12;1;14;123
2016;12;2;10;-334
2016;42;1;3;15101
2016;14;2;13;-314
2016;25;1;19;13741
2016;15;2;1;-2881
2016;41;1;22;31718
2016;23;1;25;12028
2016;31;2;15;-235294
2016;32;2;18;-1022
2016;41;1;1;1395
2016;15;2;22;-7435
2016;23;2;4;-3307
2016;28;1;20;2628
2016;22;1;24;10
2016;33;2;21;-296335
2016;32;2;12;-629
2016;53;2;16;-64593
2016;13;1;24;15
2016;21;1;21;14775
2016;50;2;21;-30535
2016;29;1;1;1892
2016;24;2;11;-5340
2016;26;1;19;53381
2016;11;2;24;-873
2016;16;1;17;1909
2016;32;2;2;-8471
2016;14;2;5;-13
2016;51;2;15;-40911
2016;25;2;6;-39
2016;14;1;8;83
2016;24;1;7;396
2016;16;2;9;-24
2016;42;1;14;4192
2016;42;2;10;-19993
2016;12;1;3;53
2016;53;1;25;2842
2016;17;2;21;-6852
2016;29;1;22;20542
2016;23;2;16;-84200
2016;53;2;4;-369
2016;29;1;17;20013
2016;35;2;6;-44760
2016;23;1;3;3545
2016;16;1;1;250
2016;52;2;6;-1329
2016;28;2;11;-1911
2016;43;1;5;4321
2016;12;2;16;-7660
2016;27;1;6;15
2016;16;1;22;477
2016;22;2;21;-11863
2016;42;1;25;33601
2016;33;1;24;3864
2016;43;2;8;-7943
2016;53;2;10;-794
2016;13;2;21;-18468
2016;53;1;14;619
2016;21;2;24;-390
2016;50;1;24;79
2016;42;2;4;-19546
2016;29;2;9;-2773
2016;28;1;7;642
2016;11;1;21;10741
2016;12;1;25;2372
2016;35;1;19;811181
2016;53;1;3;707
2016;32;2;23;-7842
2016;12;2;4;-18
2016;27;2;19;-9990
2016;43;1;13;58256
2016;15;2;17;-13400
2016;41;2;9;-9289
2016;52;1;19;61242
2016;23;1;14;2318
2016;23;2;10;-3541
2016;24;1;20;3348
2016;41;1;17;46359
2016;15;1;9;860
2016;42;2;16;-180640
2016;17;1;24;31
2016;14;1;19;1204
2016;25;2;13;-7674
2016;22;2;15;-22141
2016;16;1;16;6293
2016;13;2;15;-15420
2016;12;2;1;-4
2016;32;1;20;13101
2016;28;2;12;-933
2016;15;1;14;1895
2016;28;2;18;-387
2016;31;1;24;4947
2016;23;1;9;1978
2016;26;2;5;-912
2016;15;2;10;-1678
2016;29;2;3;-5685
2016;41;2;14;-3797
2016;24;2;23;-5113
2016;26;1;8;1706
2016;41;1;10;18843
2016;23;2;17;-14326
2016;12;2;22;-643
2016;25;2;5;-50
2016;29;1;10;7528
2016;41;2;3;-17732
2016;29;2;14;-3788
2016;16;1;4;3
2016;53;1;9;996
2016;26;2;13;-38550
2016;16;2;25;-327
2016;42;2;22;-17177
2016;11;1;15;8709
2016;53;2;17;-8309
2016;51;1;24;130
2016;28;2;2;-1630
2016;42;2;1;-1768
2016;25;1;8;670
2016;15;1;3;1545
2016;29;2;1;-3024
2016;24;1;11;4077
2016;26;2;19;-64876
2016;32;1;2;7066
2016;14;1;5;19
2016;11;1;24;445
2016;16;2;17;-1725
2016;51;1;15;32779
2016;25;1;6;32
2016;14;2;8;-82
2016;16;1;9;21
2016;42;2;14;-4301
2016;24;2;7;-600
2016;12;2;3;-88
2016;42;1;10;19071
2016;17;1;21;6449
2016;53;2;25;-2871
2016;29;2;22;-17793
2016;23;1;16;77850
2016;53;1;4;278
2016;26;1;6;6229
2016;12;2;14;-136
2016;42;2;3;-17406
2016;12;1;10;301
2016;14;1;13;301
2016;25;2;19;-16350
2016;41;2;22;-29715
2016;15;1;1;2906
2016;23;2;25;-14244
2016;31;1;15;200010
2016;15;1;22;8362
2016;32;1;18;828
2016;41;2;1;-1692
2016;22;2;24;-11
2016;23;1;4;2555
2016;28;2;20;-3374
2016;32;1;12;340
2016;53;1;16;57980
2016;33;1;21;264924
2016;21;2;21;-17259
2016;13;2;24;-366
2016;50;1;21;30108
2016;15;1;4;1233
2016;27;2;13;-31788
2016;43;1;19;104584
2016;12;1;17;1047
2016;17;1;15;11274
2016;24;1;18;411
2016;52;1;13;37055
2016;29;2;16;-120062
2016;35;1;13;164974
2016;24;1;12;247
2016;15;2;25;-26348
2016;23;1;22;10445
2016;41;1;25;47193
2016;23;1;1;788
2016;41;2;4;-22677
2016;51;1;21;35412
2016;16;1;3;5
2016;28;1;23;3257
2016;12;2;9;-58
2016;32;2;7;-3861
2016;27;2;5;-22
2016;31;1;21;208700
2016;29;1;25;60342
2016;15;1;16;57925
2016;43;2;6;-17007
2016;52;1;5;1181
2016;53;1;22;18455
2016;35;1;5;19430
2016;16;2;10;-36
2016;33;1;15;107690
2016;21;2;15;-37010
2016;29;2;4;-3683
2016;16;1;14;186
2016;42;2;9;-7839
2016;50;1;15;23414
2016;35;2;8;-38445
2016;53;1;1;31
2016;42;1;17;31991
2016;32;1;11;4233
2016;27;1;8;125
2016;24;1;2;2316
2016;41;2;16;-250899
2016;52;2;8;-3408
2016;27;1;7;353
2016;14;1;2;160
2016;32;1;5;583
2016;52;2;7;-3841
2016;51;1;17;15799
2016;22;1;16;18641
2016;50;2;14;-1333
2016;21;1;14;737
2016;33;1;10;12354
2016;16;2;15;-2380
2016;26;2;20;-17045
2016;35;2;7;-28963
2016;53;2;24;-567
2016;13;1;16;27516
2016;21;2;10;-2074
2016;33;2;14;-6653
2016;50;1;10;4683
2016;52;1;11;10692
2016;28;1;6;108
2016;51;2;9;-1501
2016;12;1;21;2629
2016;11;1;25;7466
2016;17;2;3;-226
2016;27;2;11;-308
2016;32;2;8;-1485
2016;11;2;4;-426
2016;35;1;11;81736
2016;17;2;14;-271
2016;13;2;25;-2107
2016;32;1;13;10410
2016;22;2;25;-7126
2016;42;1;21;131382
2016;17;1;10;411
2016;25;2;20;-3328
2016;13;1;4;4722
2016;31;2;9;-8530
2016;23;2;24;-564
2016;22;1;4;55
2016;43;2;23;-27093
2016;31;1;17;54507
2016;28;2;19;-11326
2016;11;2;16;-33820
2016;33;2;3;-13550
2016;21;1;3;1352
2016;14;1;18;24
2016;50;2;3;-2096
2016;22;1;1;179
2016;12;1;15;2436
2016;17;1;17;2831
2016;13;1;1;151
2016;25;1;23;4538
2016;43;1;20;45462
2016;41;1;24;3723
2016;52;1;18;1458
2016;24;1;13;5198
2016;35;1;12;25975
2016;31;1;10;20561
2016;27;2;18;-331
2016;31;2;14;-5891
2016;15;2;24;-142
2016;51;2;3;-2904
2016;16;2;21;-2992
2016;22;1;22;3259
2016;27;2;12;-23
2016;13;1;22;3185
2016;35;1;18;27799
2016;17;2;9;-704
2016;52;1;12;354
2016;31;2;3;-31051
2016;35;1;2;26641
2016;24;2;8;-501
2016;26;1;23;10307
2016;27;2;2;-786
2016;33;1;17;43281
2016;11;2;22;-2700
2016;14;2;7;-437
2016;51;1;10;4321
2016;51;2;14;-1431
2016;50;1;17;6371
2016;52;1;2;4276
2016;21;2;17;-7608
2016;11;2;1;-536
2016;24;1;5;48
2016;33;2;9;-5081
2016;42;1;15;63424
2016;21;1;9;576
2016;50;2;9;-1764
2016;29;1;24;3678
2016;14;1;11;32
2016;21;1;4;848
2016;29;1;15;72743
2016;43;1;2;7355
2016;25;1;7;537
2016;50;2;4;-1580
2016;23;2;21;-57006
2016;33;2;4;-11055
2016;21;2;25;-12620
2016;50;1;25;34863
2016;51;2;1;-1308
2016;42;1;24;9013
2016;17;2;16;-15907
2016;33;1;25;9818
2016;51;2;22;-6851
2016;11;1;10;272
2016;22;1;3;480
2016;13;1;3;2058
2016;25;2;11;-3376
2016;11;2;14;-854
2016;24;2;6;-71
2016;11;2;3;-870
2016;22;2;10;-1437
2016;52;1;20;21897
2016;13;1;14;650
2016;53;2;21;-62585
2016;17;1;25;9151
2016;33;2;16;-324315
2016;21;1;16;32202
2016;27;2;20;-3527
2016;13;2;10;-3471
2016;22;1;14;1134
2016;50;2;16;-51056
2016;31;2;22;-43391
2016;17;2;4;-165
2016;14;2;23;-864
2016;15;2;15;-65792
2016;26;1;7;1279
2016;35;1;20;181201
2016;31;2;1;-11737
2016;43;1;12;43213
2016;41;1;15;96630
2016;24;1;19;21873
2016;26;2;11;-7735
2016;43;1;18;3928
2016;12;1;24;33
2016;51;2;16;-84313
2016;52;2;23;-14598
2016;22;2;17;-4351
2016;13;2;17;-6546
